gene_id,chi,beta_org,beta_adp,fk_mean,fk_var,phi,omega_zeta,beta_zeta,alpha_zeta
ENSG00000000419,0.13520408163265307,0.01950996848956033,1.109655671142798e-4,73.40192396699062,250.86466937677505,0.9819941110113879,0.22007999718715046,0.22193113422855962,12.222667668691109
ENSG00000000457,0.05769462303450601,0.02369389036324682,1.2148947050982156e-4,112.11377696881827,1719.6829727971217,0.22902418150531673,0.09391308547656477,0.24297894101964312,0.12181067580034924
ENSG00000000460,0.06492404011106591,0.01393219744872659,7.076112778529394e-5,86.69775254647173,1321.5741617771318,0.5820157784911231,0.10568085217902937,0.14152225557058787,0.252834549106981
ENSG00000000971,0.03864444444444445,0.01683853788428952,9.162860131975718e-5,38.176255503126505,65.79089534146124,0.19729828595977045,0.06290393841614851,0.18325720263951437,0.07836527232455356
ENSG00000001036,0.12009735744089013,0.024942337993954334,1.2946123615676825e-4,66.17962096515421,1599.2576394921143,0.5926128783865906,0.19548985332845129,0.2589224723135365,0.47986262441050276
ENSG00000001084,0.04116501416430595,0.013767563265654164,7.117602579161523e-5,63.51560985269016,953.4670862135536,0.2962191416453431,0.0670068247355447,0.14235205158323047,0.09520978574523532
ENSG00000001167,0.08016634413472228,0.014457411025197885,7.381876179372058e-5,105.21889248932025,2519.7727981327243,0.7801229117777875,0.1304916876667195,0.14763752358744117,0.5934756036738207
ENSG00000001460,0.03313764584256387,0.02309243612722221,1.1824633146606837e-4,76.37899597661333,2679.972596822371,0.12112956917802205,0.0539401837263686,0.23649266293213675,0.061374443643439185
ENSG00000001461,0.06933445507251677,0.09904922153216683,5.563311365722648e-4,71.44200733044141,932.2310551990204,0.04956041795181557,0.1128599558021544,1.1126622731445295,0.11874500802980313
ENSG00000001497,0.1391313172315811,0.10344335853649152,5.747812440283458e-4,105.12195778603574,1677.4391236673637,0.1024633451901853,0.22647260005186026,1.1495624880566917,0.2523268535476683
ENSG00000001617,0.028719054109741023,0.05221646201771095,2.7178943862428846e-4,115.41027737869052,1393.3549999934967,0.041607234674283296,0.04674777026970292,0.5435788772485769,0.048777257050573994
ENSG00000001629,0.05584444444444445,0.04183104452767374,2.1808895103898358e-4,73.25263332991327,1659.9565864188235,0.1092213973643901,0.09090143602057575,0.4361779020779672,0.10204717058943627
ENSG00000002016,0.038464792307041536,0.03273599345280131,1.6915631243401676e-4,115.48917534901959,2414.7824729954027,0.09549123013532726,0.06261150758553409,0.33831262486803354,0.06922155944922641
ENSG00000002330,0.042670560558124446,0.06564701624326838,3.502541131127769e-4,101.12481621741594,2175.8343797039233,0.04837575508817577,0.06945749517474745,0.7005082262255538,0.07298836231435366
ENSG00000002549,0.08011010223779223,0.0192572361148539,9.836555072633349e-5,65.35457966862023,1499.9986293259908,0.4823286514315812,0.13040013927284932,0.19673110145266698,0.2518975400772345
ENSG00000002834,0.18889701698772657,0.03308178931483828,1.7365471729153235e-4,81.23076737975367,1733.4265037146379,0.782509411633615,0.30747928956961185,0.3473094345830647,1.4137590590891764
ENSG00000002919,0.04052809333742708,0.031295824970986166,1.632957324811821e-4,95.44775386332152,966.135706664496,0.1054088028572673,0.06597006954224521,0.3265914649623642,0.07374325809704971
ENSG00000003056,0.07897451009282452,0.034040737108976094,1.7681442403056784e-4,82.01415089886497,1913.6435099937116,0.21192947254645755,0.12855166611248073,0.3536288480611357,0.1631220323996433
ENSG00000003096,0.004333333333333333,0.04126984126984127,2.0455493797085975e-4,78.1837445022193,2322.9760126734063,0.007994892939108742,0.007053633117394456,0.4091098759417195,0.007110480648928242
ENSG00000003147,0.028744444444444444,0.032116697703289884,1.6600124090369517e-4,95.7499294937434,3370.2647595469007,0.07065884917253912,0.04678909967871656,0.33200248180739034,0.05034652736194537
ENSG00000003249,0.06684235745088644,0.5347388596070916,0.005128219821745769,83.51201876107325,2129.2449064535413,0.004899770519979564,0.1088034152677594,10.25643964349154,0.10933915202151398
ENSG00000003393,0.02966649183180033,0.02811989747090079,1.4446367788625196e-4,101.172763221593,2378.528591126267,0.08521786073008018,0.04828997290654591,0.28892735577250395,0.05278849557019745
ENSG00000003400,0.07628861268506672,0.12013954753553814,6.986450790772923e-4,64.56685665965007,336.59574923914715,0.04307531067508713,0.12417966574972279,1.3972901581545845,0.12976952850629087
ENSG00000003402,0.20781914522763717,0.5007690246449089,0.004992020329786844,109.9083278683831,1896.1820670636826,0.01586944440878677,0.33828000120144686,9.984040659573688,0.3437348828156507
ENSG00000003436,0.1409335522415287,0.2905846437969664,0.001990498698928162,94.64616280062145,2418.613344874775,0.027386630567708715,0.22940620879451276,3.9809973978563242,0.2358657777122844
ENSG00000003509,0.052243073244268856,0.03471300547791951,1.7978348569591625e-4,99.65851333980746,904.3479046390712,0.12631900919100683,0.08503926267467055,0.3595669713918325,0.09733445453119867
ENSG00000004142,0.13196691837468535,0.019874535899802013,1.0868648638445777e-4,75.45349093345935,1333.4078504011895,0.9747146497327287,0.21481066750342423,0.21737297276891554,8.495459435318544
ENSG00000004399,0.0613469387755102,0.0929499072356215,5.140518206383928e-4,85.95029623882206,3129.382095986375,0.0473264788976439,0.09985818438408667,1.0281036412767857,0.10481889353714682
ENSG00000004455,0.14793293555747672,0.15018572137814895,0.0011423335545653992,67.53920599762564,64.25298403533088,0.05162990719970255,0.24079953540036872,2.2846671091307984,0.2539088244435761
ENSG00000004478,0.0977091507404126,0.05567472976661687,2.960967399712897e-4,84.91776124430396,2896.1124408404894,0.14661187551161636,0.15904719266193726,0.5921934799425793,0.18637146229013668
ENSG00000004487,0.13149321706996872,0.022286985944062494,1.1596747434458014e-4,84.48943244564298,1563.8500633116064,0.8472561673359715,0.21403959476249296,0.2319349486891603,1.4012977874745955
ENSG00000004660,0.056512681458946466,0.15697967071929575,9.450737933288716e-4,144.3246724290193,988.1074121761376,0.023001723918664896,0.09198916649805888,1.8901475866577433,0.0941548913136473
ENSG00000004700,0.04038028355638002,0.01922870645541906,9.896784820441829e-5,71.6670397671114,786.3115624839611,0.18939177345339056,0.06572947047301406,0.19793569640883657,0.08108660672374098
ENSG00000004766,0.03367777777777778,0.09354938271604939,5.152403840095186e-4,88.33555827681894,3245.9977553296512,0.02521320433459618,0.05481938968928871,1.030480768019037,0.056237312541629364
ENSG00000004777,0.04986510373057959,0.05634474997805603,2.9760516792070533e-4,72.67401206120572,1184.555885677105,0.06816632563827403,0.08116849547915217,0.5952103358414107,0.0871062054446034
ENSG00000004779,0.18722174490353824,0.10607464300483753,5.988461208044229e-4,85.08342478871384,1923.742922972494,0.13756991397956853,0.304752346187994,1.1976922416088458,0.3533646971828558
ENSG00000004864,0.08438888888888889,0.07850129198966409,4.27408119652656e-4,106.1639927100822,1676.2445262575784,0.08157750030966512,0.13736498340156642,0.854816239305312,0.14956622191625515
ENSG00000004866,0.07325555555555556,0.0704380341880342,3.7756022119186857e-4,89.86535320987353,1727.6002746542345,0.08001368700273066,0.11924257216149142,0.7551204423837371,0.12961341976165394
ENSG00000004897,0.1719428836239356,0.0739539284404024,4.015614524803224e-4,105.03590616130353,2032.724050353323,0.20104203590473033,0.27988200420694453,0.8031229049606448,0.3503087981905025
ENSG00000004961,0.118828994274603,0.027796255970667365,1.4561218780996215e-4,73.16907442820656,1168.272983455793,0.4838317093517306,0.19342526061277293,0.2912243756199243,0.3747329390766043
ENSG00000004975,0.12478946562547849,0.020955409844748696,1.0939562086480456e-4,55.822627202577145,2302.4432571431485,0.8573237529986737,0.20312748633180744,0.21879124172960912,1.423695188239141
ENSG00000005007,0.3448194197750148,0.08180769152432142,4.501497846904434e-4,72.04208569163175,1900.2929861125058,0.4398367034115534,0.5612837720413351,0.9002995693808867,1.0020002657434224
ENSG00000005020,0.006955555555555556,0.003495254048017867,1.7504515256006285e-5,61.64465672293685,1154.1969865607489,0.18333746103712972,0.01132198546535623,0.03500903051201257,0.013863725743726059
ENSG00000005059,0.006866666666666667,0.007715355805243446,3.961147900723631e-5,73.59936141972254,529.0036258370183,0.07074470731632075,0.011177295555255831,0.07922295801447263,0.012028229102656949
ENSG00000005156,0.17656086240455157,0.19296269115251538,0.001215923880498639,93.00268968169803,1012.3735377342709,0.05837390531507303,0.2873989722213394,2.4318477609972784,0.30521559867932996
ENSG00000005175,0.08413250929412043,0.01657783434366905,8.703616815101381e-5,42.542818046379416,680.915467841626,0.6346544972517628,0.13694765857073188,0.17407233630202762,0.37484424343688644
ENSG00000005187,0.15236562600579337,0.35850735530774913,0.0024692172665533706,73.66143099996484,530.6795027569442,0.0237587604887044,0.24801489820315434,4.938434533106741,0.2540508310500283
ENSG00000005189,0.05119226690996967,0.015922944606522448,8.096161024557483e-5,108.19515413964037,1944.5086509108896,0.33441056961651855,0.08332880059169041,0.16192322049114966,0.1251954985878911
ENSG00000005194,0.07229060342239568,0.039611289546518186,2.0784353873389496e-4,77.18471707398906,3070.6461641765727,0.1560732243352034,0.1176718602407629,0.41568707746778993,0.13943373244446217
ENSG00000005238,0.06900040469445569,0.14375084311344935,8.58059943965962e-4,123.06501655641175,2833.7006199921325,0.031256247227987324,0.11231620146148444,1.7161198879319242,0.11594005240301901
ENSG00000005249,0.14294444444444446,0.03827160493827161,2.014418974234201e-4,70.05230052615322,968.2169020037918,0.3933630582890877,0.23267946168020434,0.40288379484684017,0.3835563673784406
ENSG00000005302,0.05964648877362997,0.10024619961954617,5.591581971622077e-4,89.48860883051887,2757.85726100596,0.04202498193034257,0.09709025735768609,1.1183163943244154,0.10134946687161558
ENSG00000005339,0.08012222222222222,0.05805958132045089,3.406092998634757e-4,50.152088796059935,566.4832388597056,0.09920445915407182,0.13041986771674724,0.6812185997269514,0.14478298548666352
ENSG00000005379,0.18394635559258818,0.02703105886738989,1.5126761023594585e-4,93.43424328165744,5562.594508607002,0.9778483294761645,0.29942079360736085,0.3025352204718917,13.516849362903812
ENSG00000005436,0.0694813711935907,0.01384091059633281,7.049367025466423e-5,90.40698145324177,1554.8985418383172,0.656033899201292,0.11309910020609736,0.14098734050932846,0.3288088562898352
ENSG00000005469,0.013788422379520993,0.011255855003690605,5.852638579205778e-5,38.57608784352695,903.888745949494,0.09937628539004252,0.022444262938341265,0.11705277158411556,0.024920799412950653
ENSG00000005483,0.1938888888888889,0.055396825396825396,2.9601879367845276e-4,87.3417552399346,1587.959259914638,0.35117149814183624,0.31560486640649554,0.5920375873569055,0.48642263017521986
ENSG00000005486,0.11075050709939148,0.026244195995116466,1.3624962267768962e-4,84.31221739649443,912.8256344451011,0.4809103700468657,0.18027541030257638,0.2724992453553792,0.34729148859870784
ENSG00000005700,0.08517027411275428,0.057547482508617756,3.0596266405137575e-4,89.48073697765349,2009.997054469016,0.1201955544432646,0.13863689217675862,0.6119253281027515,0.157576939826702
ENSG00000005801,0.21473475829967095,0.11301829384193209,6.521201244031502e-4,92.1879229208249,1693.590598939456,0.14624205650349564,0.34953696983036614,1.3042402488063003,0.40940991822443557
ENSG00000005810,0.029655555555555557,0.01900997150997151,9.698845638581429e-5,83.74630661247708,1094.630350270454,0.1340341308777852,0.04827217125724566,0.19397691277162857,0.055743734226126815
ENSG00000005812,0.08079453678006798,0.04070253742068916,2.1618850534329114e-4,74.5467601688942,1359.357404287267,0.17015198124897868,0.13151423546225355,0.4323770106865823,0.15847990534482637
